UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1705449600,267,cadli,BTC-USD,43151.682390494,43208.235042717,42217.5449281038,42768.6164119022,1705449600,1705535999,43151.6898694513,43208.235042717,1705455089,42217.5449281038,1705511185,42768.6164119022,1293021,321560.225591897,13727955002.1328,188122.82046232,8027343755.4092,39672.52781162,1691599447.02736,32925.42466805,1403618695.74932
DAY,1705536000,267,cadli,BTC-USD,42768.6164119022,42912.6347681917,40663.6941608964,41319.8844291479,1705536000,1705622399,42768.6175639371,42912.6347681917,1705564982,40663.6941608964,1705610228,41319.8844291479,1314755,402362.834871769,16865044086.1584,236921.83127686,9924684030.52106,53464.7413509762,2233625447.21195,44597.0964918,1862115619.74373
DAY,1705622400,267,cadli,BTC-USD,41319.8844291479,42170.4887576419,40318.7004205234,41665.2040829469,1705622400,1705708799,41319.8845580684,42170.4887576419,1705695290,40318.7004205234,1705684245,41665.2040829469,1378779,422630.316252332,17430412332.9179,245318.37316056,10111187617.7816,54559.4005027259,2250371278.06624,44832.42503452,1849188345.84323
DAY,1705708800,267,cadli,BTC-USD,41665.2040829469,41897.690435045,41470.5283870514,41687.2539317214,1705708800,1705795199,41665.1945508738,41897.690435045,1705785007,41470.5283870514,1705711127,41687.2539317214,1122120,152205.924767896,6339618221.05729,82349.09647309,3426313408.1265,16453.769221232,684408020.816023,13103.75766679,544986370.818657
DAY,1705795200,267,cadli,BTC-USD,41687.2539317214,41853.7658349788,41553.8249318389,41613.2952610405,1705795200,1705881599,41687.2639692015,41853.7658349788,1705846710,41553.8249318389,1705854847,41613.2952610405,215026,100233.818100538,4179457976.64933,56498.29234721,2355800471.35973,10649.0895953702,443943677.147357,8327.94102181,347158245.496781
DAY,1705881600,267,cadli,BTC-USD,41613.2952610405,41712.4874628324,39466.2064021639,39563.6764739163,1705881605,1705967999,41613.2965588878,41712.4874628324,1705885665,39466.2064021639,1705952599,39563.6764739163,998119,539545.165468436,21886671772.0909,330154.90933797,13383901025.9657,66646.3954527544,2697305320.6925,55580.71118565,2248667449.20904
DAY,1705968000,267,cadli,BTC-USD,39563.6764739163,40176.9999291119,38549.5820670007,39906.2715497597,1705968000,1706054399,39563.6981613505,40176.9999291119,1705983870,38549.5820670007,1706019861,39906.2715497597,1455618,495926.230489813,19482489879.7989,294654.5992684,11568466773.5505,57576.1373085856,2260083393.68289,45994.61990901,1805243340.54739
DAY,1706054400,267,cadli,BTC-USD,39906.2715497597,40540.2411092985,39542.4862804739,40117.6810517906,1706054400,1706140799,39906.2489309265,40540.2411092985,1706093395,39542.4862804739,1706130059,40117.6810517906,1375758,363652.232171047,14534254226.5739,213547.32147096,8529028332.52655,44905.4033232036,1791457419.76513,37006.239091,1475920645.54141
DAY,1706140800,267,cadli,BTC-USD,40117.6810517906,40307.137904459,39562.332318886,39964.0969895517,1706140800,1706227199,40117.7120601266,40307.137904459,1706182174,39562.332318886,1706203053,39964.0969895517,1201090,290100.819530139,11585928607.2052,169706.95191011,6775555606.91409,35491.3523802737,1416095110.20687,29185.54485938,1164290974.40414
DAY,1706227200,267,cadli,BTC-USD,39964.0969895517,42258.9646013104,39833.018360208,41846.611859567,1706227200,1706313599,39964.0995111734,42258.9646013104,1706300043,39833.018360208,1706231416,41846.611859567,1390052,410205.82399184,16892301059.7506,242190.97522299,9969330534.05575,52202.9909847733,2153553610.32053,42732.37983967,1763540235.36575
DAY,1706313600,267,cadli,BTC-USD,41846.611859567,42225.9002144206,41445.5505755592,42124.7165589278,1706313600,1706399999,41846.6272216218,42225.9002144206,1706393153,41445.5505755592,1706346080,42124.7165589278,1065291,150818.272704619,6311786269.60268,77243.76664544,3229835987.01151,13966.1702533411,583971112.039517,10640.29823672,444894940.211833
DAY,1706400000,267,cadli,BTC-USD,42124.7165589278,42802.588239194,41694.3287014606,42074.4906532441,1706400000,1706486399,42124.7149582074,42802.588239194,1706419193,41694.3287014606,1706481622,42074.4906532441,1012569,235972.610158285,9974529934.70785,136336.04169526,5762898751.03975,22113.5254266157,934317259.752971,16619.1996418,702416529.840742
DAY,1706486400,267,cadli,BTC-USD,42074.4906532441,43336.3968621497,41861.4606559308,43332.3683844016,1706486400,1706572799,42074.6619883273,43336.3968621497,1706572123,41861.4606559308,1706540172,43332.3683844016,1267496,308675.470597218,13153848784.5291,180366.63482285,7682924928.26996,34215.702123262,1458635049.36522,27792.69305154,1185055532.46836
DAY,1706572800,267,cadli,BTC-USD,43332.3683844016,43855.1983414158,42748.9353035768,42985.0078295262,1706572800,1706659199,43332.3707518158,43855.1983414158,1706617474,42748.9353035768,1706658423,42985.0078295262,1336012,379169.017611901,16474472303.1721,217780.39985263,9458371583.07114,42169.9976826879,1831606742.37392,34516.06650964,1499320641.79034
DAY,1706659200,267,cadli,BTC-USD,42985.0078295262,43758.6070972651,42322.3584854513,42588.2593257684,1706659200,1706745599,42985.0086691629,43758.6070972651,1706724035,42322.3584854513,1706736636,42588.2593257684,1370455,412157.911323134,17703227830.6852,242429.435001098,10408924596.0691,47528.5062841438,2041029964.58867,39418.44832887,1692859027.56103
DAY,1706745600,267,cadli,BTC-USD,42588.2593257684,43273.8049462524,41903.6696650987,43092.4278760411,1706745600,1706831999,42587.4651563272,43273.8049462524,1706817125,41903.6696650987,1706762184,43092.4278760411,1317630,347700.364774588,14775365484.608,206028.979211914,8755796513.08371,36172.7205023864,1538476275.02896,29042.55235148,1235488887.01834
DAY,1706832000,267,cadli,BTC-USD,43092.4278760411,43461.5318993689,42611.7439807363,43235.5085016416,1706832000,1706918399,43092.4298048771,43461.5318993689,1706889972,42611.7439807363,1706881875,43235.5085016416,1227864,290729.745444812,12532734830.0753,165056.858011704,7105902547.91934,32807.3721025762,1412059728.68251,26784.58150182,1152678753.258
DAY,1706918400,267,cadli,BTC-USD,43235.5085016416,43522.0560021514,42947.965711082,43005.2067269749,1706918400,1707004799,43235.5084159311,43522.0560021514,1706982718,42947.965711082,1707003788,43005.2067269749,996667,165671.13241218,7194926752.51158,64978.179249808,2801703023.63288,10029.1139424513,432316267.244241,7560.65023741,325901112.779937
DAY,1707004800,267,cadli,BTC-USD,43005.2067269749,43322.314816402,42552.4305194399,43023.0378408148,1707004800,1707091199,43005.2391265828,43322.314816402,1707084992,42552.4305194399,1707078489,43023.0378408148,884418,160933.37732929,6893280927.69127,91085.050296944,3900611416.97949,13041.5242327133,558270808.603081,9593.82635438,410595988.576599
DAY,1707091200,267,cadli,BTC-USD,43023.0378408148,43587.0032538286,42327.0935484903,42693.1995056128,1707091200,1707177599,43023.0452264124,43587.0032538286,1707140310,42327.0935484903,1707170527,42693.1995056128,1223887,299398.422853636,12823075490.5022,182609.78422254,7816527892.71426,30785.2784145784,1316411333.80527,24884.82304527,1063621665.15362
DAY,1707177600,267,cadli,BTC-USD,42693.1995056128,43369.9678234591,42561.9933665629,43105.8596900106,1707177600,1707263999,42693.1052950024,43369.9678234591,1707237118,42561.9933665629,1707181263,43105.8596900106,1120095,253977.674482891,10914462836.0789,151303.633096238,6500491406.70938,27433.4135066662,1179127413.09933,22494.01571171,966742345.985857
DAY,1707264000,267,cadli,BTC-USD,43105.8596900106,44379.4032943355,42786.2130618285,44349.9033889938,1707264000,1707350399,43105.8693305616,44379.4032943355,1707341525,42786.2130618285,1707278141,44349.9033889938,1186842,316634.599999632,13756288352.9782,184607.802025898,8018749532.76024,37269.3244355969,1621399023.14334,30356.45437131,1320695088.6582
DAY,1707350400,267,cadli,BTC-USD,44349.9033889938,45601.0530860785,44339.4463018443,45307.8804160099,1707350400,1707436799,44349.9037668933,45601.0530860785,1707423457,44339.4463018443,1707350624,45307.8804160099,1325561,395353.949867125,17777405063.7653,231190.821820285,10397045886.5768,48690.4084646533,2191464674.02124,39653.97853517,1785300737.71983
DAY,1707436800,267,cadli,BTC-USD,45307.8804160099,48142.1540827075,45264.8757991617,47151.5733568702,1707436800,1707523199,45308.1256659089,48142.1540827075,1707503144,45264.8757991617,1707439753,47151.5733568702,1398495,591038.71239778,27760618672.2754,355237.26854293,16685696070.2148,65175.3108530536,3064924268.11215,50590.53391816,2379926547.63045
DAY,1707523200,267,cadli,BTC-USD,47151.5733568702,48138.0427268285,46897.9552776455,47765.7511896916,1707523200,1707609599,47151.574117458,48138.0427268285,1707600655,46897.9552776455,1707562457,47765.7511896916,1128096,223529.1422369,10603378582.8291,126048.783114721,5978922292.91049,21443.3221743972,1017217689.05307,16455.61532321,780703749.277147
DAY,1707609600,267,cadli,BTC-USD,47765.7511896916,48552.666790361,47595.4374893968,48320.3734724689,1707609600,1707695999,47765.7294435563,48552.666790361,1707624030,47595.4374893968,1707614961,48320.3734724689,1064587,264798.114093025,12759972445.0681,151358.418255077,7293699294.44852,25868.1088351931,1246484386.0511,19856.82659435,956884383.806186
DAY,1707696000,267,cadli,BTC-USD,48320.3734724689,50279.7564835593,47745.9192715138,49954.8014301557,1707696000,1707782399,48320.3726115559,50279.7564835593,1707772481,47745.9192715138,1707732476,49954.8014301557,1309917,493030.330399703,24204371980.6337,289486.733053122,14211837555.6805,58882.3315443827,2897171564.86594,47074.43884868,2317264725.00484
DAY,1707782400,267,cadli,BTC-USD,49954.8014301557,50344.5465070782,48404.2492748367,49730.3776890612,1707782400,1707868799,49954.9243839708,50344.5465070782,1707788238,48404.2492748367,1707844371,49730.3776890612,1272561,454056.246184325,22450573379.3494,256610.04620934,12682992056.6211,52789.3261209889,2607339226.85274,42011.25330286,2074573945.42941
DAY,1707868800,267,cadli,BTC-USD,49730.3776890612,52037.8588982848,49286.5493473674,51839.1876215735,1707868800,1707955199,49730.3775785069,52037.8588982848,1707921491,49286.5493473674,1707885412,51839.1876215735,1300390,469882.500597919,24044046263.7446,271113.151366269,13873580424.2218,55282.2294402737,2832927453.08308,43866.80909859,2248719208.90003
DAY,1707955200,267,cadli,BTC-USD,51839.1876215735,52840.1344607738,51404.4240995406,51949.5723070712,1707955200,1708041592,51839.2290991561,52840.1344607738,1708008771,51404.4240995406,1708034431,51949.5723070712,1042917,469906.672722288,24493940326.6661,273156.460017538,14233664531.0568,53412.8276765689,2782666267.72591,42683.72476887,2223858368.62965
DAY,1708041600,267,cadli,BTC-USD,51949.5723070712,52571.2411809261,51645.7524255829,52175.5510341885,1708041602,1708127999,51949.599692254,52571.2411809261,1708092051,51645.7524255829,1708074761,52175.5510341885,855862,342902.709472921,17851774717.5827,202032.829568235,10516201879.2152,39669.5408294583,2064377356.16626,32118.02827577,1671517149.78948
DAY,1708128000,267,cadli,BTC-USD,52175.5510341885,52218.8504957153,50686.7329747753,51660.6797388419,1708128000,1708214399,52175.7786373192,52218.8504957153,1708129132,50686.7329747753,1708181386,51660.6797388419,1183583,240843.786165544,12399781884.48,133633.394314159,6875510472.85716,22790.5450092107,1172252593.95143,17706.89060911,910821713.216469
DAY,1708214400,267,cadli,BTC-USD,51660.6797388419,52392.2058447632,51203.1852865844,52165.3086265893,1708214400,1708300799,51660.6835640116,52392.2058447632,1708295970,51203.1852865844,1708224857,52165.3086265893,1016344,192049.30535205,9948696897.35957,107077.131991043,5547104619.23406,19109.1158892997,990078538.708475,14723.63928863,762914909.990678
DAY,1708300800,267,cadli,BTC-USD,52165.3086265893,52509.8991083622,51729.3557571662,51801.9196082592,1708300800,1708387199,52165.4050725409,52509.8991083622,1708327752,51729.3557571662,1708378978,51801.9196082592,1212992,268388.277610859,13996916715.012,148600.249396924,7746337908.47562,24845.8226705111,1295024739.6575,18983.2061146,989419605.746514
DAY,1708387200,267,cadli,BTC-USD,51801.9196082592,52940.2804357854,50823.6732748387,52282.8913310682,1708387200,1708473599,51801.8935802662,52940.2804357854,1708436764,50823.6732748387,1708449911,52282.8913310682,1194005,438145.566875392,22741840630.084,250500.185253475,12999988344.0203,48930.0145493448,2539625710.55967,39458.456235,2048132126.96912
DAY,1708473600,267,cadli,BTC-USD,52282.8913310682,52382.3922807416,50673.0809329379,51878.7855511258,1708473600,1708559998,52282.901377411,52382.3922807416,1708474398,50673.0809329379,1708542195,51878.7855511258,1183366,374155.276552415,19215915922.9289,212239.945781582,10892112231.9552,41282.8091319447,2118546464.13804,32646.21449974,1675390229.50051
DAY,1708560000,267,cadli,BTC-USD,51878.7855511258,52036.2136003488,50934.9214460076,51293.3959031646,1708560000,1708646399,51878.6947831077,52036.2136003488,1708635484,50934.9214460076,1708609788,51293.3959031646,1190220,326768.556194601,16854309942.8572,184644.029923243,9520354097.08749,37493.3240759625,1933923680.38959,30417.29407523,1569010610.9878
DAY,1708646400,267,cadli,BTC-USD,51293.3959031646,51534.1743363507,50553.1901358271,50771.7678279699,1708646400,1708732799,51293.1413454204,51534.1743363507,1708652315,50553.1901358271,1708730197,50771.7678279699,1113569,276684.601287954,14108526536.6663,156441.904669431,7984150354.05214,32431.7168399195,1654894395.05093,26353.20725413,1344626390.07835
DAY,1708732800,267,cadli,BTC-USD,50771.7678279699,51715.3334693464,50615.6298592669,51577.9542644651,1708732800,1708819199,50771.7662424479,51715.3334693464,1708798575,50615.6298592669,1708740188,51577.9542644651,1020629,148977.1406253,7628832971.23115,78372.516346884,4012440894.94826,14067.1074955795,720298177.129637,10707.42000877,548323467.269554
DAY,1708819200,267,cadli,BTC-USD,51577.9542644651,51950.8060090767,51295.2814553937,51747.8197122083,1708819200,1708905599,51579.0311877807,51950.8060090767,1708892841,51295.2814553937,1708879639,51747.8197122083,963046,160443.708101635,8287383264.3994,86031.08150459,4443765364.07637,16180.781300824,835761012.017401,12396.70608678,640329425.306971
DAY,1708905600,267,cadli,BTC-USD,51747.8197122083,54929.947456402,50939.7740094011,54518.2748768293,1708905600,1708991999,51747.8633916481,54929.947456402,1708978244,50939.7740094011,1708941507,54518.2748768293,1149273,429301.716595704,22714345203.5769,253050.125181854,13395267068.3247,57803.6687126935,3069793462.51514,47819.73474993,2543010413.10826
DAY,1708992000,267,cadli,BTC-USD,54518.2748768293,57561.5575827482,54489.9489261995,57082.520103983,1708992000,1709078399,54518.2745292828,57561.5575827482,1709063751,54489.9489261995,1708994599,57082.520103983,1236813,589205.452094818,33319749933.8083,342927.212245286,19394676112.414,74979.2361161173,4239058856.03732,62577.90986899,3540424525.07571
DAY,1709078400,267,cadli,BTC-USD,57082.520103983,63943.4429615126,56746.7220541295,62497.5456995296,1709078400,1709164799,57082.6493098704,63943.4429615126,1709140617,56746.7220541295,1709085993,62497.5456995296,1227003,910431.038770554,54856219470.8059,512280.634973797,30861254905.5689,120918.241674879,7297374666.01701,101778.64620712,6147463824.94747
DAY,1709164800,267,cadli,BTC-USD,62497.5456995296,63608.1243227082,60451.1803560933,61192.5563921785,1709164800,1709251199,62497.536223621,63608.1243227082,1709189256,60451.1803560933,1709232695,61192.5563921785,1177312,746550.960767291,46362721253.9472,428367.461747955,26598684038.8058,99896.7602225805,6203117445.26057,84480.47637571,5245175144.03495
DAY,1709251200,267,cadli,BTC-USD,61192.5563921785,63142.464779282,60803.6285142079,62426.990354872,1709251200,1709337599,61192.5705537944,63142.464779282,1709326741,60803.6285142079,1709263629,62426.990354872,1094315,438178.930900349,27138328759.5259,254494.179359196,15762103688.85,62091.4414665371,3846027502.6022,52560.79853308,3255765150.8157
DAY,1709337600,267,cadli,BTC-USD,62426.990354872,62472.0961885581,61658.5777821906,62053.6953322366,1709337600,1709423999,62427.0073446884,62472.0961885581,1709337690,61658.5777821906,1709388428,62053.6953322366,932341,241256.87940091,14969182441.7182,132601.78624771,8226141776.78441,25008.1843825645,1551301161.19491,19919.84511297,1235912955.64147
DAY,1709424000,267,cadli,BTC-USD,62053.6953322366,63266.934498793,61511.137798526,63174.9873456672,1709424000,1709510399,62053.6953342977,63266.934498793,1709505449,61511.137798526,1709453482,63174.9873456672,1123000,272918.313983925,17000227489.3165,152054.564519177,9470297404.23299,25864.2045859816,1611621800.91139,20282.6925819,1264094704.97035
DAY,1709510400,267,cadli,BTC-USD,63174.9873456672,68563.1164702038,62879.654739274,68346.6086119814,1709510400,1709596799,63174.9826457804,68563.1164702038,1709594027,62879.654739274,1709513497,68346.6086119814,1334073,751270.037917369,49334867822.248,436018.690671241,28641479498.9705,95060.7377526134,6263809052.9489,78981.51052805,5207768262.84671
DAY,1709596800,267,cadli,BTC-USD,68346.6086119814,69104.5833995681,60028.5076172308,63872.8968871554,1709596800,1709683199,68346.6119331376,69104.5833995681,1709651090,60028.5076172308,1709668645,63872.8968871554,1247848,1575928.40670523,104765839628.711,1144740.66699611,76526342303.8643,145473.388856071,9488232964.58284,126247.7878032,8222878215.24418
DAY,1709683200,267,cadli,BTC-USD,63872.8968871554,67666.4634084211,62870.6062981288,66113.9380414855,1709683200,1709769599,63872.9683974683,67666.4634084211,1709714144,62870.6062981288,1709694008,66113.9380414855,1155625,719167.065847155,47494069979.9848,447581.186577208,29578454675.6409,82724.9000179737,5468814813.84027,67805.51854028,4483435170.77009
DAY,1709769600,267,cadli,BTC-USD,66113.9380414855,68025.0181193588,65690.0273150021,66925.3447650293,1709769600,1709855999,66113.9335063082,68025.0181193588,1709844467,65690.0273150021,1709773825,66925.3447650293,1079838,459604.901481519,30761131242.0324,284336.983299178,19035985279.8436,52063.9910382419,3490607090.94883,41732.15381986,2799767452.29273
DAY,1709856000,267,cadli,BTC-USD,66925.3447650293,69989.7090638769,66334.3342633334,68262.5075462931,1709856000,1709942399,66925.3456778315,69989.7090638769,1709911877,66334.3342633334,1709914366,68262.5075462931,1146760,576463.614832049,39225685682.5061,364685.799088436,24826512191.5852,71958.9807790209,4902064305.47249,59230.20088233,4037225726.84246
DAY,1709942400,267,cadli,BTC-USD,68262.5075462931,68659.9559275725,68026.8974321344,68435.1183358685,1709942400,1710028799,68262.5061884194,68659.9559275725,1709968275,68026.8974321344,1709949492,68435.1183358685,945308,191897.274672066,13120085923.1224,106524.956860656,7283510917.56332,20877.09815726,1426877969.76054,16921.42731446,1156957041.89034
DAY,1710028800,267,cadli,BTC-USD,68435.1183358685,69984.0385456848,68235.4779793118,69016.3877801603,1710028800,1710115199,68433.6362968099,69984.0385456848,1710066137,68235.4779793118,1710111474,69016.3877801603,987444,329635.489995626,22859501736.4278,194686.095247762,13501052714.0942,35107.1794908336,2433491206.7066,27625.88983121,1915346150.74638
DAY,1710115200,267,cadli,BTC-USD,69016.3877801603,72795.9780970464,67517.474019266,72100.0849124086,1710115200,1710201599,69016.2225836426,72795.9780970464,1710184749,67517.474019266,1710118369,72100.0849124086,1108143,640198.567322886,45553894549.6159,398201.017821807,28335369828.9804,75757.3020007675,5405461452.6571,62422.79165844,4456144146.62364
DAY,1710201600,267,cadli,BTC-USD,72100.0849124086,72906.1669786434,69020.9009654537,71471.7234785544,1710201600,1710287999,72100.0793875585,72906.1669786434,1710252466,69020.9009654537,1710264200,71471.7234785544,1116818,620575.286036584,44309327710.7686,367615.701275647,26240658228.4318,70381.7338799555,5019243566.9279,58328.49284309,4157558852.19996
DAY,1710288000,267,cadli,BTC-USD,71471.7234785544,73651.9244554818,71338.489834996,73094.9843905541,1710288000,1710374399,71471.7225692802,73651.9244554818,1710319606,71338.489834996,1710289194,73094.9843905541,1110001,448917.196523616,32659435949.2304,257733.27604151,18754617094.2562,51498.9135153719,3748986706.42102,41142.4521641,2995704817.6409
DAY,1710374400,267,cadli,BTC-USD,73094.9843905541,73773.5094101328,68626.9136397178,71392.5011502951,1710374400,1710460799,73094.9814540691,73773.5094101328,1710399991,68626.9136397178,1710445433,71392.5011502951,1284919,582993.451929544,41701619735.0556,362140.821009381,25889481102.4364,73629.9899700895,5252289570.06579,60626.16395361,4320634777.16738
DAY,1710460800,267,cadli,BTC-USD,71392.5011502951,72379.6783053165,65791.5148737015,69503.9233744188,1710460800,1710547199,71392.4959032571,72379.6783053165,1710462906,65791.5148737015,1710494062,69503.9233744188,1665025,811531.666666039,55490668237.1682,507065.533033341,34668894827.0399,91470.0005379477,6256108430.05315,73353.1073542,5015925992.51202
DAY,1710547200,267,cadli,BTC-USD,69503.9233744188,70051.3723439657,64881.2669343649,65267.4862663572,1710547200,1710633599,69503.9045112111,70051.3723439657,1710548583,64881.2669343649,1710631098,65267.4862663572,1723783,473915.121227965,32114600924.9494,281303.32635735,19058217655.5164,45050.3846640752,3047897158.88441,33956.3653709,2295860566.19773
DAY,1710633600,267,cadli,BTC-USD,65267.4862663572,68864.9775259461,64585.7808295117,68380.1432293656,1710633600,1710719999,65267.526530446,68864.9775259461,1710715232,64585.7808295117,1710660171,68380.1432293656,1593776,434905.08393641,29048541889.4662,250621.105834687,16739773910.7218,39496.7562139598,2639894155.37532,29361.1894016,1962666879.76382
DAY,1710720000,267,cadli,BTC-USD,68380.1432293656,68906.7984000053,66611.7857924236,67611.4372162205,1710720000,1710806399,68380.1384259314,68906.7984000053,1710740435,66611.7857924236,1710781749,67611.4372162205,1792898,491725.3644537,33263124516.1809,307356.560477782,20787450340.0862,49814.9795476272,3365683950.33321,38543.98329958,2603029695.6582
DAY,1710806400,267,cadli,BTC-USD,67611.4372162205,68105.1804726035,61563.1758010628,61942.3358324217,1710806400,1710892799,67611.4378410298,68105.1804726035,1710807627,61563.1758010628,1710890802,61942.3358324217,1886365,824170.176700994,52950117453.5669,521284.408148128,33501876170.8961,95105.3831142833,6099122769.23777,75853.91273889,4864231856.53548
DAY,1710892800,267,cadli,BTC-USD,61942.3358324217,68129.9822112938,60822.3247016409,67872.5371344735,1710892800,1710979199,61942.3222743526,68129.9822112938,1710972973,60822.3247016409,1710912801,67872.5371344735,2054717,698321.709456581,44564075874.8938,423570.584981454,27051778113.8784,86544.3995197915,5541631352.75924,69677.66369134,4467280275.7432
DAY,1710979200,267,cadli,BTC-USD,67872.5371344735,68204.5460194419,64614.6668135078,65515.5382942972,1710979200,1711065599,67872.5341972404,68204.5460194419,1710981841,64614.6668135078,1711051474,65515.5382942972,1867721,447236.761551766,29784848003.8072,272872.536827869,18174441519.7144,49093.8474547002,3265437360.84836,38234.67542065,2542740125.88935
DAY,1711065600,267,cadli,BTC-USD,65515.5382942972,66634.8684163695,62370.9863909453,63828.4486559229,1711065600,1711151999,65515.53789465,66634.8684163695,1711087784,62370.9863909453,1711143641,63828.4486559229,1794520,431071.786544769,27734630050.2451,256237.020738712,16483828475.2776,47765.2671749531,3066065012.62075,37337.07480843,2395465009.65559
DAY,1711152000,267,cadli,BTC-USD,63828.4486559229,65993.2380336611,63060.0951637326,64019.7572689704,1711152000,1711238399,63827.8401513703,65993.2380336611,1711215277,63060.0951637326,1711165020,64019.7572689704,1551124,245044.75407286,15825373753.8413,140193.614161034,9057321658.02769,24527.8237729408,1584288923.83849,19361.8266384,1250804180.73623
DAY,1711238400,267,cadli,BTC-USD,64019.7572689704,67624.1924509922,63826.4915375722,67218.5861872259,1711238400,1711324799,64020.6854474421,67624.1924509922,1711322121,63826.4915375722,1711255202,67218.5861872259,1466041,264566.652534768,17313723965.7254,154518.979902386,10116281280.1485,25494.641912715,1671466346.28,19132.43887619,1254188097.33931
DAY,1711324800,267,cadli,BTC-USD,67218.5861872259,71133.3852096693,66421.6123579851,69893.0238503033,1711324800,1711411199,67218.5849562772,71133.3852096693,1711396857,66421.6123579851,1711333023,69893.0238503033,1818388,422426.640894269,29043259322.5461,259163.931714632,17820306318.9012,56595.0893615346,3907163027.7984,46101.4225293,3184621491.94805
DAY,1711411200,267,cadli,BTC-USD,69893.0238503033,71544.7430359482,69392.2500013782,69999.1592055405,1711411200,1711497599,69892.9471928034,71544.7430359482,1711438163,69392.2500013782,1711463567,69999.1592055405,1702123,338122.48756002,23787418609.6454,202686.289673994,14257278111.6016,40732.997686487,2863973297.66013,32985.65348459,2318937856.61671
DAY,1711497600,267,cadli,BTC-USD,69999.1592055405,71709.6421450322,68395.9205840576,69440.7040922377,1711497601,1711583999,69998.1140032329,71709.6421450322,1711546247,68395.9205840576,1711563656,69440.7040922377,1673685,387854.009773859,27043545456.1798,242877.673446588,16931969394.0471,49484.953586876,3448259196.31832,40458.66574127,2818518198.11318
DAY,1711584000,267,cadli,BTC-USD,69440.7040922377,71548.586626932,68898.4293350317,70786.6087419666,1711584001,1711670399,69440.7026834618,71548.586626932,1711637945,68898.4293350317,1711593937,70786.6087419666,1697571,309556.406156261,21824725905.5371,183344.539467892,12931166913.6427,38524.884439145,2720722752.95234,31348.62761513,2214402324.22247
DAY,1711670400,267,cadli,BTC-USD,70786.6087419666,70919.4936147042,69122.8424943685,69903.9175406613,1711670400,1711756799,70786.5843555498,70919.4936147042,1711676419,69122.8424943685,1711726849,69903.9175406613,1538056,225190.58250023,15762369187.6773,137833.269918377,9647207846.01227,22481.3027983666,1572651602.37096,17384.39010728,1216107013.51983
DAY,1711756800,267,cadli,BTC-USD,69903.9175406613,70359.7766492234,69587.0207905631,69628.3005722577,1711756800,1711843199,69903.9178000273,70359.7766492234,1711775204,69587.0207905631,1711841399,69628.3005722577,1302645,145625.544991119,10195734997.724,87355.51606387,6115957180.96369,10138.0162867782,709509659.303381,7357.41494605,514979890.01429
DAY,1711843200,267,cadli,BTC-USD,69628.3005722577,71396.3113404767,69607.4913732088,71321.7045409231,1711843200,1711929599,69628.3002815203,71396.3113404767,1711929473,69607.4913732088,1711843228,71321.7045409231,1283395,174712.845486547,12319407730.0914,102911.973295937,7256980959.2704,14531.7404097172,1025125802.03583,10570.23891018,745840450.33841
DAY,1711929600,267,cadli,BTC-USD,71321.7045409231,71327.7518614367,68128.9937107359,69691.309237929,1711929600,1712015999,71321.5377814644,71327.7518614367,1711929603,68128.9937107359,1711987214,69691.309237929,1582283,335953.124977533,23348479330.1854,210958.001902518,14660058663.2445,36708.0551262333,2548576920.77703,28896.64000858,2006232219.63069
DAY,1712016000,267,cadli,BTC-USD,69691.309237929,69708.4283473954,64610.4153078716,65482.0758397414,1712016000,1712102399,69691.2554565983,69708.4283473954,1712016057,64610.4153078716,1712064819,65482.0758397414,1802512,533529.738142362,35315155248.1543,326403.792335185,21608893485.8725,62420.8553741582,4127810646.55848,48906.22277936,3234252321.08132
DAY,1712102400,267,cadli,BTC-USD,65482.0758397414,66923.0010957065,64577.309764702,65994.204593157,1712102400,1712188799,65482.1356383614,66923.0010957065,1712154557,64577.309764702,1712104725,65994.204593157,1698404,349095.28235978,23046718267.4882,218525.305346208,14428070754.3179,35781.7639454432,2362077075.98619,27798.68014663,1835433706.12331
DAY,1712188800,267,cadli,BTC-USD,65994.204593157,69290.4928273131,65106.5637640695,68525.8629517595,1712188800,1712275199,65993.0965400955,69290.4928273131,1712253724,65106.5637640695,1712204633,68525.8629517595,1697203,342176.723878106,23034568166.6912,208588.649987611,14050173444.0044,45030.7379023291,3038314693.43914,36674.16569776,2475566511.22121
DAY,1712275200,267,cadli,BTC-USD,68525.8629517595,68748.292050261,66013.3771168197,67854.222053946,1712275200,1712361599,68525.8634592626,68748.292050261,1712278584,66013.3771168197,1712320659,67854.222053946,1685549,334007.052050943,22521969418.4733,206003.037899226,13893861315.6769,40466.6241739591,2729560607.30439,32907.34316459,2220028017.72978
